,blue_gold,blue_cs,blue_jg,blue_xp,red_gold,red_cs,red_jg,red_xp,blue_wards_placed,blue_wards_destroyed,blue_air_dragons,blue_fire_dragons,blue_earth_dragons,blue_water_dragons,blue_turrets_destroyed,blue_rift_heralds,blue_inhibitors_destroyed,blue_kills,blue_assists,blue_deaths,red_wards_placed,red_wards_destroyed,red_air_dragons,red_fire_dragons,red_earth_dragons,red_water_dragons,red_turrets_destroyed,red_rift_heralds,red_inhibitors_destroyed,red_kills,red_assists,red_deaths,unix_date,winner,match_id
508,29810,357,104,31288,24094,259,82,25106,26,4,1,0,0,0,0,0,0,17,19,9,30,5,0,1,0,0,1,1,0,9,9,17,1612035616331,blue,NA1_3766606658
509,25489,291,91,29256,30102,337,100,34033,17,2,0,0,0,0,1,1,0,9,8,18,19,1,0,0,1,1,0,0,0,18,18,9,1612395773805,red,NA1_3772538079
510,29880,349,96,29974,22844,284,75,25773,25,7,0,0,0,0,2,1,0,15,22,8,24,6,0,0,1,1,0,0,0,8,10,15,1612760779835,blue,NA1_3778863078
511,25126,288,53,26211,26380,334,94,28353,27,9,0,0,0,0,0,0,0,12,17,10,30,9,1,1,0,0,1,1,0,10,14,12,1612319476619,blue,NA1_3771313976
512,25054,295,72,27714,26963,296,98,29171,23,2,0,0,0,0,0,0,0,10,9,9,19,3,0,0,1,1,1,1,0,9,7,10,1612422088925,red,NA1_3773092380
513,27816,384,91,31828,26477,348,90,32061,28,11,0,0,0,0,0,1,0,10,13,13,32,4,0,1,1,0,0,0,0,13,16,10,1612841552280,red,NA1_3780196712
514,35787,331,83,35764,22985,243,84,25896,24,6,0,0,0,1,3,1,0,30,27,7,19,3,1,0,0,0,0,0,0,7,9,30,1613162645690,blue,NA1_3785124921
515,25762,353,96,30363,27395,357,84,30808,28,7,0,1,1,0,0,0,0,9,13,11,31,5,0,0,0,0,1,0,0,11,10,9,1612838935053,blue,NA1_3780129879
516,26778,334,99,30589,24200,346,76,28375,23,5,0,0,0,1,1,1,0,12,12,7,18,5,1,0,0,0,0,0,0,7,9,12,1612673875989,blue,NA1_3777455313
517,21778,303,92,27029,25554,381,96,29461,24,3,0,0,0,0,0,1,0,5,5,9,24,8,0,0,1,1,0,0,0,9,13,5,1613071050111,red,NA1_3783594504
518,23887,356,78,28002,28407,367,72,32452,24,4,0,1,1,0,0,0,0,6,6,15,24,5,0,0,0,0,1,1,0,15,20,6,1612502044707,red,NA1_3774448925
519,22269,344,55,26903,30666,361,92,33344,22,8,1,0,0,0,0,1,0,4,3,18,27,7,0,0,0,1,3,0,0,18,22,4,1612686412388,red,NA1_3777760693
520,23328,290,83,28960,26671,332,77,30808,22,5,0,0,0,0,0,0,0,6,4,14,25,3,1,0,1,0,1,1,0,14,5,6,1613109447768,blue,NA1_3784573218
521,25943,404,84,29802,24651,303,72,27612,24,13,0,1,0,0,1,1,0,8,5,9,28,10,0,0,1,0,1,0,0,9,14,8,1612232454485,blue,NA1_3769856425
522,33545,328,67,31421,21629,262,66,24421,27,8,0,0,1,0,4,1,0,23,30,5,29,2,0,0,0,0,0,0,0,5,1,23,1612549870698,blue,NA1_3775053523
523,20662,334,56,24380,26997,307,112,29950,22,4,0,0,0,0,0,0,0,1,2,12,32,2,0,1,0,1,2,1,0,12,15,1,1612499711823,red,NA1_3774400611
524,24600,342,84,27909,25134,323,85,27538,24,7,1,1,0,0,0,0,0,8,15,7,24,8,0,0,0,0,1,1,0,7,7,8,1612040296860,blue,NA1_3766626319
525,22482,302,93,27758,28493,367,92,31201,24,2,0,0,0,0,0,0,0,4,4,11,25,6,1,0,0,1,3,1,0,11,9,4,1612548661036,red,NA1_3775031010
526,27620,386,96,31459,20977,292,84,25226,25,4,1,0,0,0,1,2,0,9,9,2,22,8,0,1,0,0,0,0,0,2,2,9,1612932073590,blue,NA1_3781801979
527,27938,299,77,30853,24326,311,85,28866,24,4,0,0,1,0,1,1,0,15,22,9,22,4,1,0,0,0,0,0,0,9,10,15,1612571240641,blue,NA1_3775390192
528,23929,311,76,28105,26706,318,86,30008,31,7,0,0,0,0,0,0,0,8,6,12,24,9,1,0,1,0,1,1,0,12,16,8,1613009095175,red,NA1_3782789903
529,23903,340,88,27381,29549,346,80,29458,21,2,0,0,1,0,0,0,0,6,5,15,27,5,0,0,0,0,2,1,0,15,11,6,1611950227517,red,NA1_3765140019
530,26260,297,92,28526,26450,302,84,28055,20,6,0,0,0,0,2,1,0,9,8,12,25,2,0,1,1,0,0,0,0,12,13,9,1612921637742,blue,NA1_3781332886
531,27345,257,73,25895,33161,312,71,31187,22,1,0,0,0,0,1,1,0,16,15,24,25,5,0,1,1,0,2,0,0,24,26,16,1612688470109,red,NA1_3777774234
532,25663,366,84,28344,25302,347,99,29914,32,4,0,0,0,0,0,0,0,8,8,11,21,7,1,0,1,0,0,1,0,11,14,8,1612245790611,red,NA1_3770188904
533,22328,331,84,26892,22181,282,104,27691,27,8,1,0,0,1,0,1,0,4,6,6,29,4,0,0,0,0,0,0,0,6,6,4,1612936584011,red,NA1_3781942671
534,18624,292,52,21829,30715,400,108,32686,18,0,0,0,0,0,0,0,0,1,1,10,23,3,1,1,0,0,3,1,0,10,11,1,1612918064000,red,NA1_3781206092
535,25056,392,102,30269,26783,368,89,29585,23,3,0,0,0,0,0,0,0,6,4,10,27,3,1,0,1,0,0,1,0,10,14,6,1612241629205,blue,NA1_3770093835
536,27979,316,74,29923,26713,307,78,28140,29,6,0,0,0,1,1,1,0,15,18,15,26,6,0,1,0,0,0,0,0,15,30,15,1613164707991,blue,NA1_3785108632
537,25339,357,83,30453,26040,336,90,31893,22,7,0,0,0,1,0,0,0,11,9,10,29,4,0,1,0,0,0,1,0,10,7,11,1613030285272,red,NA1_3783234399
538,26186,363,68,30411,25643,315,94,30470,25,6,0,0,1,0,1,1,0,10,11,12,26,6,0,1,0,0,0,0,0,12,12,10,1612583653051,red,NA1_3775660038
539,28771,348,70,29713,25392,295,94,28451,24,3,0,0,0,0,1,1,0,19,17,13,32,4,1,1,0,0,0,0,0,13,17,19,1612329157202,blue,NA1_3771533968
540,23548,315,89,28424,28472,392,98,30787,20,3,1,0,0,0,0,1,0,7,4,13,23,6,0,0,0,0,0,0,0,13,20,7,1612393842087,red,NA1_3772554686
541,28560,337,103,29602,22667,315,74,25791,28,9,0,0,1,0,1,1,0,12,16,6,34,7,0,1,0,0,0,0,0,6,7,12,1613160829346,blue,NA1_3785079311
542,23833,318,68,28004,23964,413,82,28671,25,5,1,0,0,1,0,0,0,9,10,4,22,5,0,0,0,0,0,1,0,4,2,9,1612038027398,blue,NA1_3766660611
543,21776,329,74,28202,26996,382,110,32933,26,4,0,0,1,0,0,0,0,4,4,9,26,6,0,1,0,0,1,1,0,9,11,4,1613119872462,red,NA1_3784729662
544,23837,353,99,29158,22003,330,71,27118,23,10,0,0,0,0,0,1,0,6,6,4,31,4,1,0,0,0,0,0,0,4,4,6,1612220030903,red,NA1_3769633945
545,24146,308,107,27900,23542,353,96,27920,27,6,1,0,0,1,0,0,0,7,11,5,23,5,0,0,0,0,0,0,0,5,6,7,1613111890188,blue,NA1_3784640194
546,24410,339,98,28605,27445,358,118,31415,24,5,0,0,0,1,0,0,0,7,7,10,27,7,0,1,0,0,1,1,0,10,11,7,1613069268893,blue,NA1_3783562285
547,22080,311,53,24934,27278,294,85,29589,22,4,0,0,0,0,0,1,0,7,5,17,28,2,1,0,1,0,1,0,0,17,28,7,1612765332135,red,NA1_3779121670
548,25972,260,73,27356,28843,329,84,29229,29,4,0,0,1,0,0,0,0,14,21,18,25,7,1,0,0,0,1,0,0,18,13,14,1611954467534,red,NA1_3765087606
549,21150,339,68,26385,24295,350,91,29705,25,5,0,1,0,0,0,1,0,1,1,8,29,11,0,0,1,0,0,0,0,8,8,1,1612984439879,red,NA1_3782433241
550,28586,389,80,30903,23803,372,77,27616,21,6,0,1,1,0,2,1,0,12,14,5,26,4,0,0,0,0,0,0,0,5,5,12,1612836140758,blue,NA1_3780090963
551,27320,317,89,30592,24584,270,67,28006,23,5,0,0,0,1,2,0,0,13,11,9,26,5,0,0,0,0,0,0,0,9,13,13,1612205611993,blue,NA1_3769427015
552,28608,359,88,30842,23143,306,84,27045,24,2,0,0,1,0,1,1,0,12,17,9,21,4,1,0,0,0,0,0,0,9,11,12,1612813263270,blue,NA1_3779706776
553,24042,326,64,27956,28780,335,105,30086,29,5,0,0,0,0,0,1,0,9,7,16,27,6,0,1,1,0,1,0,0,16,16,9,1612157176305,red,NA1_3768876827
554,26635,305,66,28899,27856,304,99,29117,19,7,0,0,0,0,0,1,0,12,10,14,27,3,0,0,1,1,1,0,0,14,24,12,1612079310790,red,NA1_3767457315
555,27827,347,83,30746,24437,349,67,29522,22,3,1,0,1,0,1,1,0,14,16,8,24,5,0,0,0,0,0,0,0,8,8,14,1612744519089,blue,NA1_3778491641
556,22729,276,107,27294,30859,380,115,31792,18,6,0,0,0,0,1,1,0,4,4,14,29,4,1,1,0,0,2,0,0,14,11,4,1612643158540,red,NA1_3776763732
557,25650,345,72,29745,26833,383,76,29429,35,4,0,0,0,0,0,1,0,9,5,11,20,8,0,1,0,0,0,0,0,11,11,9,1612497611021,red,NA1_3774341376
558,22118,325,69,26287,25416,275,99,28917,23,6,0,0,0,0,0,0,0,4,5,12,30,2,1,1,0,0,0,0,0,12,24,4,1612827061932,red,NA1_3779894675
559,28683,312,88,30120,24337,328,96,28345,24,5,0,0,0,1,1,1,0,14,14,7,26,3,0,1,0,0,0,0,0,7,11,14,1612302500342,blue,NA1_3771072469
560,28432,308,98,31756,22616,306,88,27885,27,4,0,1,1,0,1,0,0,18,12,6,24,0,0,0,0,0,0,0,0,6,5,18,1612916527687,blue,NA1_3781230394
561,22686,285,67,24871,29431,347,80,30300,21,6,0,0,0,0,0,0,0,6,9,15,25,4,1,1,0,0,1,1,0,15,11,6,1612934063046,red,NA1_3781817635
562,27233,310,88,29707,27884,287,107,28920,26,9,1,0,0,0,0,0,0,15,16,14,27,4,0,0,0,1,1,1,0,14,19,15,1612926245225,blue,NA1_3781408456
563,27151,299,76,28152,26714,300,77,28442,23,4,0,1,0,1,0,0,0,17,18,13,24,8,0,0,0,0,0,1,0,13,24,17,1612247948808,blue,NA1_3770294632
564,21893,345,68,25837,26700,350,104,30363,29,8,0,0,0,0,0,0,0,4,7,10,27,12,0,1,1,0,0,1,0,10,10,4,1612909978112,red,NA1_3781045625
565,25045,301,84,27272,27767,330,91,27532,22,8,0,0,0,0,0,0,0,11,13,11,28,7,1,0,0,1,1,1,0,11,13,11,1612581680417,red,NA1_3775594399
566,25849,275,79,26293,24462,282,60,28031,23,1,0,0,1,0,1,1,0,12,20,13,20,3,0,0,0,0,0,0,0,13,18,12,1612235226669,red,NA1_3769912461
567,25760,292,83,28769,26976,315,92,29641,23,4,0,0,0,1,0,0,0,12,14,12,21,10,0,0,0,0,0,1,0,12,14,12,1612243318901,blue,NA1_3770241813
568,25960,371,95,30327,27415,331,111,31195,23,3,0,0,1,1,0,0,0,9,10,11,23,3,0,0,0,0,1,1,0,11,12,9,1613099020634,blue,NA1_3784287279
569,23001,364,67,27921,26024,327,96,30133,30,4,0,0,0,1,0,0,0,6,6,9,28,7,1,0,0,0,1,1,0,9,14,6,1612913852873,red,NA1_3781113199
570,24323,361,104,31210,25351,394,80,30079,30,6,0,1,0,1,0,0,0,6,8,5,30,7,0,0,0,0,1,1,0,5,7,6,1612575589796,blue,NA1_3775461501
571,25833,339,92,29911,25319,319,89,29055,23,9,0,0,0,0,1,1,0,8,7,12,29,7,0,1,0,1,0,0,0,12,16,8,1612230686247,red,NA1_3769838594
572,26661,364,111,29068,26547,317,84,29497,23,5,0,1,0,0,1,1,0,7,8,11,22,7,0,0,0,1,2,0,0,11,17,7,1612671559228,red,NA1_3777357859
573,29847,333,76,30289,23439,289,79,25378,25,6,1,0,1,0,1,1,0,18,19,8,33,4,0,0,0,0,0,0,0,8,10,18,1612944878759,blue,NA1_3782055985
574,26411,389,115,32258,22241,348,71,27734,22,5,0,0,0,0,1,1,0,8,6,5,29,4,1,0,0,0,0,0,0,5,7,8,1612762461038,blue,NA1_3778961339
575,25655,309,84,27651,25387,343,107,28355,22,7,0,0,1,0,0,1,0,14,18,9,29,4,0,1,0,0,1,0,0,9,7,14,1612239103943,red,NA1_3769988885
576,29051,369,96,30955,25436,252,76,28401,19,1,0,1,0,0,0,0,0,12,7,15,21,1,1,0,0,0,0,1,0,15,17,12,1612647147309,blue,NA1_3776853378
577,26350,294,62,29215,26204,352,116,30675,21,5,1,0,0,0,0,1,0,15,11,9,22,2,0,0,0,1,0,0,0,9,3,15,1612907847514,red,NA1_3781050253
578,24971,297,119,29334,23303,316,76,27483,26,10,0,0,1,1,0,1,0,8,9,8,31,2,0,0,0,0,0,0,0,8,7,8,1612843691529,blue,NA1_3780246563
579,23814,296,67,25452,26841,301,89,30584,26,5,0,0,0,0,0,0,0,11,10,15,20,6,0,1,1,0,1,0,0,15,14,11,1612317450374,red,NA1_3771306186
580,28651,356,92,32191,28531,337,96,32035,23,8,1,0,0,1,0,0,0,14,19,15,25,4,0,0,0,0,2,1,0,15,13,14,1612669728693,blue,NA1_3777298897
581,26751,314,71,29753,25477,334,80,27176,24,9,1,0,0,1,1,0,0,15,17,11,25,6,0,0,0,0,0,0,0,11,14,15,1612645195678,blue,NA1_3776798003
582,21688,296,54,25020,28985,364,105,31288,23,6,0,0,0,0,0,0,0,6,5,11,22,7,0,0,1,1,0,1,0,11,13,6,1612856441292,red,NA1_3780537928
583,27554,366,71,31919,20570,219,86,24206,26,8,1,0,1,0,0,0,0,17,19,5,27,4,0,0,0,0,0,1,0,5,8,17,1612155136791,blue,NA1_3768921075
584,25170,297,88,28643,28656,350,64,29835,22,9,1,0,1,0,1,0,0,11,14,12,29,4,0,0,0,0,1,1,0,12,16,11,1612834271890,red,NA1_3780044212
585,28342,391,82,30489,27277,332,87,29984,27,7,0,1,0,0,1,0,0,12,13,12,31,5,0,0,1,0,0,0,0,12,16,12,1612742071493,red,NA1_3778405872
586,27330,334,84,30086,24486,326,92,28345,29,6,0,1,0,1,0,0,0,14,17,6,28,4,0,0,0,0,1,0,0,6,5,14,1611952106420,blue,NA1_3765122960
587,24466,300,116,28561,24917,336,64,28867,23,4,1,0,0,1,1,1,0,4,5,7,29,6,0,0,0,0,1,0,0,7,8,4,1612579783234,blue,NA1_3775527099
588,26376,352,84,29196,27014,343,84,31102,22,5,1,0,0,0,0,1,0,13,19,12,28,6,0,0,1,0,0,0,0,12,19,13,1612923469874,blue,NA1_3781420856
589,24924,355,87,27598,27113,322,73,29292,20,6,0,1,0,1,0,0,0,8,12,13,29,3,0,0,0,0,1,1,0,13,19,8,1611983322627,blue,NA1_3765663364
590,22628,297,80,27971,28691,376,108,33604,27,5,0,0,0,0,0,0,0,7,6,14,21,11,0,1,0,1,1,1,0,14,11,7,1612746288387,red,NA1_3778497476
591,24332,343,80,28399,23529,329,101,28489,26,5,0,0,0,0,1,1,0,6,6,7,24,4,0,1,0,1,0,0,0,7,8,6,1612237317461,red,NA1_3770030649
592,28936,336,112,31374,24249,310,62,27191,24,1,0,1,0,0,1,0,0,16,15,7,18,5,0,0,0,1,0,1,0,7,12,16,1611623355522,blue,NA1_3759771349
593,26905,363,100,32016,23862,359,89,29475,21,2,1,0,1,0,1,0,0,14,11,5,16,2,0,0,0,0,1,1,0,5,0,14,1610353267912,red,NA1_3739674015
594,26680,306,64,27965,26077,298,99,31395,27,6,0,1,0,1,0,1,0,15,23,14,23,4,0,0,0,0,0,0,0,14,10,15,1611726783845,red,NA1_3761629252
595,26050,333,88,30327,26296,315,78,31092,26,7,0,0,0,1,0,0,0,12,14,10,22,3,0,0,0,0,1,1,0,10,10,12,1609996758029,blue,NA1_3734130359
596,25293,332,80,27335,26211,328,89,30721,21,3,0,0,1,0,2,0,0,7,7,13,20,5,0,1,0,0,0,1,0,13,18,7,1611776202691,red,NA1_3762470089
597,25210,312,92,28036,26950,337,68,26522,30,4,0,0,0,0,0,1,0,10,8,14,17,5,1,0,0,0,0,0,0,14,12,10,1611170664818,red,NA1_3751854269
598,25791,346,81,28349,25991,334,83,31451,24,11,0,0,0,0,0,1,0,9,8,13,23,5,0,1,1,0,0,0,0,13,16,9,1611800580041,red,NA1_3762823261
599,22983,307,70,25132,30726,337,98,32822,25,6,0,0,0,0,0,0,0,7,10,19,19,5,0,0,0,1,2,0,0,19,19,7,1610518444091,red,NA1_3742067028
600,29057,343,72,31399,23628,294,75,26049,23,5,0,0,1,1,2,1,0,16,14,9,28,2,0,0,0,0,0,0,0,9,10,16,1610326205668,blue,NA1_3738859607
601,29770,327,87,29950,22351,266,70,25422,14,6,0,1,0,0,2,1,0,17,19,6,23,1,0,0,1,0,0,0,0,6,10,17,1611719618029,blue,NA1_3761445112
602,22792,304,96,26327,30268,376,76,30690,22,5,1,0,0,0,0,1,0,6,7,18,21,5,0,0,1,0,2,0,0,18,14,6,1611094895431,red,NA1_3750659471
603,27278,303,63,25629,27067,260,48,26091,23,3,0,0,0,0,0,0,0,15,16,17,24,2,0,0,1,0,0,1,0,17,30,15,1611859922712,red,NA1_3763544567
604,23889,342,84,27935,27230,382,95,29694,27,6,1,0,0,1,0,0,0,7,12,8,18,5,0,0,0,0,2,1,0,8,6,7,1609879441183,red,NA1_3732106143
605,30107,364,91,32006,18544,277,52,21798,19,5,0,0,0,1,2,0,0,16,10,2,23,2,0,1,0,0,0,0,0,2,4,16,1610406125699,blue,NA1_3740184568
606,29346,323,80,28592,26589,305,80,28463,28,2,0,1,0,0,1,1,0,16,31,12,18,5,0,0,0,1,0,0,0,12,22,16,1611714568875,blue,NA1_3761348961
607,27480,370,72,30159,24945,343,90,28597,27,6,0,1,0,0,1,1,0,13,15,7,17,7,0,0,0,0,0,0,0,7,8,13,1611697238567,blue,NA1_3761063741
608,23546,287,84,27819,30481,340,100,31720,15,1,0,0,0,0,0,0,0,8,7,21,23,2,0,0,1,1,3,0,0,21,21,8,1609998296522,red,NA1_3734097584
609,21216,259,58,25031,30151,400,88,30348,20,4,0,0,0,0,0,0,0,5,9,13,20,5,1,1,0,0,5,0,0,13,12,5,1611724879846,red,NA1_3761634601
610,26896,279,80,27830,28690,354,85,29963,26,6,0,0,1,0,0,1,0,11,13,16,27,5,0,1,0,0,2,0,0,16,9,11,1611603145020,red,NA1_3759456636
611,21219,304,64,26488,26646,330,99,30509,29,5,1,0,0,0,0,0,0,4,5,10,25,10,0,0,1,0,2,1,0,10,12,4,1611803373022,red,NA1_3762860502
612,24117,322,68,26538,29161,348,108,31836,28,7,0,0,0,0,0,0,0,8,12,12,26,9,0,1,0,1,2,1,0,12,10,8,1611034918389,red,NA1_3750095555
613,26206,298,68,26593,28797,367,69,29326,25,4,0,0,0,0,1,1,0,10,12,16,24,5,0,0,0,1,1,0,0,16,18,10,1610000310588,red,NA1_3734181049
614,21927,350,83,27451,26805,391,100,30907,21,5,1,0,0,0,0,0,0,3,0,10,25,2,0,0,0,0,1,1,0,10,6,3,1611357773193,red,NA1_3755103149
615,30031,351,100,31983,23698,288,71,26894,30,6,0,0,0,0,1,1,0,12,8,9,22,5,0,0,1,1,0,0,0,9,15,12,1610149174841,blue,NA1_3736057970
616,23807,309,84,26676,26552,355,117,31139,28,6,0,0,1,1,1,1,0,6,8,8,26,5,0,0,0,0,0,0,0,8,10,6,1611815750978,blue,NA1_3763170454
617,26117,308,89,28713,27574,342,85,29699,20,3,0,0,0,1,0,0,0,12,14,14,21,2,1,0,0,0,1,0,0,14,13,12,1611890045834,blue,NA1_3764278323
618,23978,294,89,28619,29519,337,85,29727,31,6,0,0,0,0,0,0,0,7,8,18,17,7,0,0,1,1,1,1,0,18,19,7,1610350720324,red,NA1_3739689843
619,23889,406,69,28217,22217,327,84,28792,28,5,0,0,0,0,0,0,0,4,4,5,21,6,1,1,0,0,0,0,0,5,3,4,1610876730120,blue,NA1_3747647432
620,33436,389,82,33222,21712,253,68,25314,24,3,0,0,0,0,3,1,0,21,12,8,18,4,0,0,1,0,0,0,0,8,7,21,1610001661315,blue,NA1_3734186018
621,30761,386,98,32837,23333,276,68,27017,27,5,0,0,0,1,2,1,0,15,7,9,20,8,0,0,0,0,0,0,0,9,8,15,1609890037516,blue,NA1_3732306183
622,32049,253,66,27344,22637,261,85,24380,20,4,0,0,0,0,3,1,0,22,32,7,24,4,0,1,0,0,0,0,0,7,9,22,1611100795814,blue,NA1_3750791187
623,28012,307,108,30330,24716,300,74,27755,28,4,1,0,0,0,1,0,0,14,10,11,22,6,0,0,0,1,0,1,0,11,16,14,1610346746435,blue,NA1_3739640236
624,27550,323,82,29991,24052,270,72,27270,27,8,0,1,0,0,1,0,0,17,10,11,31,4,0,0,0,0,0,0,0,11,8,17,1611621619860,blue,NA1_3759733349
625,25170,313,81,27152,26903,287,86,29624,22,3,1,0,0,1,0,0,0,10,10,15,27,5,0,0,0,0,1,1,0,15,9,10,1610951043663,red,NA1_3748657451
626,27642,293,108,32065,23153,325,103,28115,23,3,0,0,1,0,1,1,0,15,16,5,25,3,0,0,0,0,0,0,0,5,3,15,1610348812868,red,NA1_3739654252
627,22392,311,57,24062,27913,348,78,30759,21,4,0,0,0,0,0,0,0,8,15,16,22,2,1,0,0,1,1,1,0,16,15,8,1611885951548,red,NA1_3763948439
628,27218,345,96,31475,23528,334,72,28120,26,9,0,1,0,1,0,1,0,14,12,7,27,3,0,0,0,0,0,0,0,7,4,14,1611723578977,blue,NA1_3761519238
629,25834,244,92,30146,30301,358,81,31702,16,6,1,0,0,0,0,0,0,17,25,14,20,2,0,0,0,0,2,1,0,14,17,17,1610324273066,red,NA1_3738854001
630,25438,339,84,28260,25772,335,83,29711,23,4,0,1,0,0,0,1,0,7,12,7,17,4,1,0,0,0,2,0,0,7,7,7,1610514673161,red,NA1_3742032145
631,26638,326,92,28205,25087,313,57,26867,28,6,1,0,1,0,0,0,0,15,17,11,26,10,0,0,0,0,0,0,0,11,8,15,1611617376656,red,NA1_3759674433
632,26979,385,90,31448,26467,329,74,29299,22,2,0,0,0,0,0,0,0,10,8,13,30,2,0,1,0,0,0,0,0,13,14,10,1611877983503,blue,NA1_3763807212
633,24539,276,71,25312,31836,295,83,32448,22,1,0,0,0,1,0,0,0,11,11,26,30,5,0,0,1,0,1,0,0,26,27,11,1611721660107,red,NA1_3761552125
634,25346,316,76,27118,30797,251,98,28145,27,4,0,0,1,0,0,0,0,9,9,22,32,1,0,0,0,1,1,1,0,22,32,9,1610435393446,red,NA1_3740736981
635,21784,306,74,24707,28916,389,92,30287,24,6,0,0,0,0,0,1,0,4,4,13,27,6,1,0,0,0,1,0,0,13,13,4,1611627872963,red,NA1_3759853570
636,24548,264,96,27750,30129,345,87,31144,29,3,0,0,1,0,0,0,0,11,13,19,25,11,0,0,0,1,2,1,0,19,13,11,1610152036445,blue,NA1_3736152121
637,22774,247,68,24240,32951,321,106,33565,28,4,0,0,0,0,0,0,0,8,6,24,24,4,1,0,1,0,2,1,0,24,32,8,1611365032028,red,NA1_3755223831
638,24651,289,76,27054,23764,280,83,27141,26,6,0,1,1,0,0,1,0,12,12,9,26,5,0,0,0,0,0,0,0,9,13,12,1610864396297,blue,NA1_3747430716
639,26124,285,100,30433,24392,315,88,28047,31,5,0,0,0,0,0,0,0,13,12,7,24,9,0,1,1,0,1,1,0,7,8,13,1610045399953,red,NA1_3734527187
640,23007,296,98,28268,28048,360,80,31049,22,2,0,0,1,0,0,0,0,7,7,14,16,4,0,0,0,1,1,1,0,14,17,7,1610322480659,red,NA1_3738809210
641,25246,275,71,27666,28325,301,86,30317,24,5,0,0,0,0,1,1,0,10,12,16,29,7,1,0,1,0,1,0,0,16,12,10,1611097113122,blue,NA1_3750684002
642,28775,316,104,30918,26180,305,68,27891,18,3,0,0,1,0,2,1,0,12,3,12,27,5,1,0,0,0,1,0,0,12,13,12,1609888131243,blue,NA1_3732340344
643,22451,275,51,23596,35307,322,108,33425,25,3,0,0,1,0,0,0,0,8,10,27,24,9,0,0,0,0,2,1,0,27,34,8,1610873364110,red,NA1_3747594225
644,29594,353,82,30099,25522,343,68,29404,27,7,0,0,0,0,2,1,0,15,13,11,28,9,0,1,0,0,0,0,0,11,8,15,1610869295414,blue,NA1_3747515046
645,24765,330,84,27787,25043,337,51,29963,27,6,0,1,0,0,0,0,0,8,7,13,23,7,0,0,0,1,0,0,0,13,12,8,1609877671531,blue,NA1_3732065260
646,24689,268,84,28724,28075,330,92,29855,32,5,0,0,0,0,0,1,0,11,13,16,21,5,1,0,0,0,0,0,0,16,20,11,1611806116071,red,NA1_3762922090
647,24116,289,84,26391,24092,290,72,25470,33,11,0,0,1,0,0,0,0,10,16,10,32,11,0,0,0,0,0,0,0,10,20,10,1611772181541,red,NA1_3762353746
648,25243,320,88,29240,23840,315,84,29060,28,11,1,0,0,0,0,0,0,11,9,8,27,12,0,0,0,0,0,0,0,8,6,11,1611379284587,blue,NA1_3755557681
649,27565,336,99,30960,21777,293,78,27909,22,4,1,0,1,0,1,1,0,14,13,5,22,3,0,0,0,0,0,0,0,5,4,14,1610437325263,blue,NA1_3740791898
650,22082,250,69,24481,31808,367,90,32604,23,4,0,0,0,0,0,1,0,7,5,20,22,7,0,0,1,0,1,0,0,20,22,7,1609881790287,red,NA1_3732201373
651,30582,266,76,29639,23745,248,52,25834,23,3,0,1,0,0,1,1,0,25,22,12,19,1,0,0,0,0,0,0,0,12,10,25,1610058655913,blue,NA1_3734677335
652,27599,324,69,29322,24520,290,101,29025,22,5,0,1,0,1,2,0,0,13,14,9,24,3,0,0,0,0,0,1,0,9,11,13,1610517193495,blue,NA1_3742091039
653,25827,291,58,26941,28958,327,99,30755,25,2,0,0,0,0,1,1,0,10,15,14,25,4,0,0,0,1,2,0,0,14,15,10,1610319239395,red,NA1_3738759603
654,28991,302,64,30049,27493,284,81,28015,19,3,0,0,1,0,0,0,0,19,21,16,19,5,1,0,0,0,1,0,0,16,25,19,1610145096040,blue,NA1_3736027891
655,26306,336,100,31184,21889,339,88,26176,23,7,1,1,0,0,1,0,0,12,12,2,22,4,0,0,0,0,0,1,0,2,2,12,1610912132609,blue,NA1_3747980375
656,28324,406,115,34403,21911,327,80,29225,22,5,0,1,1,0,1,1,0,11,8,5,25,6,0,0,0,0,0,0,0,5,3,11,1610320804061,blue,NA1_3738766610
657,28060,339,99,30577,26912,328,80,30506,30,5,0,1,1,0,1,1,0,11,11,12,26,7,0,0,0,0,0,0,0,12,18,11,1611695156397,blue,NA1_3760999488
658,24013,301,64,27252,31813,360,105,33490,23,7,0,0,0,0,0,0,0,9,6,19,26,8,0,0,1,1,1,0,0,19,18,9,1610061464924,red,NA1_3734711237
659,22062,286,98,26140,29413,357,94,32745,26,7,0,0,0,0,0,0,0,5,4,20,29,4,0,0,1,1,1,0,0,20,15,5,1611361255049,red,NA1_3755142777
660,23354,342,92,28705,27306,354,103,31047,27,12,0,0,0,0,0,1,0,5,4,12,30,5,0,1,0,1,1,0,0,12,9,5,1610431532476,red,NA1_3740697154
661,26039,328,55,27624,27919,300,73,27274,26,4,0,0,0,0,1,0,0,11,17,15,27,4,1,0,1,0,1,1,0,15,13,11,1611039487785,red,NA1_3750165593
662,26364,275,99,28769,24482,306,84,27730,27,5,0,0,1,0,0,0,0,13,12,8,20,10,0,0,0,0,0,0,0,8,10,13,1610520130949,blue,NA1_3742118860
663,29711,378,84,30199,23708,320,84,26364,28,7,1,0,0,0,2,1,0,14,21,6,27,2,0,1,0,0,0,0,0,6,11,14,1611433729860,blue,NA1_3756546629
