blue_gold,blue_cs,blue_jg,blue_xp,red_gold,red_cs,red_jg,red_xp,blue_wards_placed,blue_wards_destroyed,blue_air_dragons,blue_fire_dragons,blue_earth_dragons,blue_water_dragons,blue_turrets_destroyed,blue_rift_heralds,blue_inhibitors_destroyed,blue_kills,blue_assists,blue_deaths,red_wards_placed,red_wards_destroyed,red_air_dragons,red_fire_dragons,red_earth_dragons,red_water_dragons,red_turrets_destroyed,red_rift_heralds,red_inhibitors_destroyed,red_kills,red_assists,red_deaths,unix_date,winner,match_id
29073,375,101,31541,26354,354,101,29413,28,8,0,0,0,1,1,1,0,13,12,8,35,6,0,1,0,0,1,0,0,8,12,13,1627368553758,blue,NA1_3991029296
23668,315,100,26273,31507,371,60,29105,24,4,0,0,0,0,0,1,0,6,10,19,24,6,0,0,0,1,3,0,0,19,27,6,1629278703751,red,NA1_4014816207
25123,330,65,28354,26536,378,101,28960,32,8,0,0,0,0,0,0,0,10,13,9,29,10,1,0,0,1,0,0,0,9,10,10,1629173445882,red,NA1_4013620452
26937,337,101,28565,25726,377,92,28533,36,8,1,0,0,0,1,1,0,9,19,7,23,11,0,0,0,1,1,0,0,7,10,9,1628305191648,red,NA1_4002970791
32181,331,75,30669,20858,305,68,23292,27,6,0,0,0,0,4,0,0,21,39,3,21,5,0,0,0,0,0,0,0,3,2,21,1627536665374,blue,NA1_3993216251
30775,323,71,30753,28657,294,74,27402,28,12,0,0,0,0,1,1,0,23,29,15,36,7,1,0,0,0,1,0,0,15,15,23,1628667058564,blue,NA1_4007257677
28860,356,88,30931,28883,318,83,30399,26,13,1,0,0,0,1,1,0,16,13,12,33,9,0,1,0,0,0,0,0,12,19,16,1629784462675,red,NA1_4021240763
23848,373,84,29134,25250,390,99,29911,27,9,0,0,0,0,0,0,0,5,5,6,29,10,0,1,0,0,0,1,0,6,7,5,1628302671403,red,NA1_4002866202
24393,359,82,29736,26358,401,71,30152,28,10,0,0,0,0,0,0,0,6,5,9,34,6,0,0,0,1,1,1,0,9,10,6,1628750677030,red,NA1_4008378468
25061,312,72,27320,30041,358,84,30643,24,5,0,0,0,0,0,0,0,9,11,15,25,6,1,0,0,1,1,1,0,15,25,9,1628242465852,red,NA1_4002056802
31087,333,87,30664,27785,288,50,28583,27,8,1,1,0,0,1,1,0,21,25,18,29,7,0,0,0,0,0,0,0,18,20,21,1627451629166,blue,NA1_3992278632
27838,316,75,29624,26143,322,73,28528,31,3,0,0,0,1,0,0,0,16,25,13,27,5,0,0,0,0,0,0,0,13,12,16,1627544420151,red,NA1_3993299571
28380,323,77,29419,30634,367,100,30910,33,5,0,0,0,0,2,1,0,11,13,15,25,5,0,0,1,1,0,0,0,15,17,11,1629270668047,red,NA1_4014794313
29373,362,106,31623,26843,350,42,28697,27,5,0,1,0,0,1,1,0,13,11,14,27,6,0,0,0,0,0,0,0,14,15,13,1630043218290,red,NA1_4024078523
26923,364,94,29578,24284,338,110,29357,38,11,0,0,0,0,1,1,0,9,14,8,27,10,0,0,1,1,0,0,0,8,6,9,1629964669364,blue,NA1_4023352245
27889,310,96,30250,31366,328,112,31468,26,9,0,0,0,0,0,0,0,14,23,18,21,7,1,0,1,0,2,1,0,18,24,14,1629962219422,blue,NA1_4023337999
33151,386,100,34434,19819,306,60,24022,25,10,0,1,0,1,4,1,0,20,23,1,20,2,0,0,0,0,0,0,0,1,1,20,1628232574347,blue,NA1_4001945695
26498,384,87,29483,25245,374,68,28184,25,6,0,0,0,0,1,1,0,8,9,10,22,8,0,1,1,0,0,0,0,10,10,8,1629969442254,blue,NA1_4023376706
26549,340,86,27188,23636,293,75,25889,19,5,1,0,0,0,1,1,0,11,12,9,23,7,0,0,1,0,0,0,0,9,14,11,1627549405336,blue,NA1_3993356706
28193,314,111,29231,27468,350,76,29054,29,6,0,0,0,0,2,1,0,10,11,13,25,11,1,0,1,0,1,0,0,13,27,10,1629186195100,blue,NA1_4013805792
28900,344,76,29553,25355,358,72,27723,28,7,0,0,0,0,1,1,0,16,16,9,27,9,0,0,0,0,0,0,0,9,13,16,1627546510845,blue,NA1_3993334402
27513,331,98,28238,27507,353,89,31490,21,5,0,0,1,0,2,1,0,10,10,12,31,7,0,0,0,1,1,0,0,12,9,10,1629268200174,blue,NA1_4014749964
24168,296,112,27929,26073,340,77,29294,27,8,0,0,0,1,0,0,0,10,5,10,24,5,0,0,1,0,0,1,0,10,17,10,1629170836910,blue,NA1_4013551928
28248,349,93,30911,26142,356,72,29810,30,6,0,0,1,0,0,1,0,12,13,10,20,11,0,0,0,1,1,0,0,10,13,12,1627539608243,red,NA1_3993229633
27943,393,92,30575,25452,332,90,28798,22,11,0,0,1,0,0,1,0,13,16,10,36,4,1,0,0,0,0,0,0,10,15,13,1628578844415,blue,NA1_4006329727
34364,355,102,34145,25678,291,67,26884,29,4,0,0,0,0,2,1,0,24,19,11,26,6,0,0,0,1,0,0,0,11,16,24,1629776455265,blue,NA1_4021042571
30849,357,83,31779,29853,334,101,30985,29,5,0,0,0,1,0,1,0,18,21,20,26,5,1,0,0,0,0,0,0,20,21,18,1624414672805,blue,NA1_3953004415
